recorded_time,agg_level,product_type,country,year,quarter,month,brand,brand_tier,parent_company,product_category,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Fila,,,,12417911.172343062,0.3142677799774059,,172273.8139180424,0.4700825821365154
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Reebok,,,,11986789.112726972,0.3033571066206347,,127999.72910656802,0.3492721372025553
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Mizuno,,,,11906266.664347062,0.3013192750771896,,99477.25763324986,0.2714430305370977
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Timberland,,,,10150800.115006492,0.2568925943231378,,83726.20915098775,0.2284632335876801
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Salomon,,,,10069790.131715473,0.2548424244313144,,95271.61702875188,0.2599671227950127
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Merrell,,,,9921001.398967018,0.2510769356886787,,100116.98039667876,0.2731886384251731
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Champion,,,,9204018.48112496,0.2329318042938121,,122087.43427989664,0.3331392917325162
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Keds,,,,9062388.662730709,0.2293474906368988,,172753.42502978054,0.4713912942657685
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Anta Sports,,,,8413969.340158237,0.2129375406725962,,77469.51503162898,0.2113906277146497
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,The North Face,,,,8109061.97495861,0.2052210608693374,,67425.11495884076,0.1839825300192287
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Li-Ning,,,,8071055.085731642,0.2042591969507254,,77887.81973044027,0.2125320533815279
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,La Sportiva,,,,7724550.292360336,0.1954899852328271,,54462.57694829312,0.1486117258299172
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Diadora,,,,6896647.105635538,0.1745377257974643,,67225.11076925739,0.18343677971778
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Athletic Propulsion Labs,,,,6857075.984517308,0.1735362748921994,,51296.54498331524,0.139972592305355
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,VEJA,,,,6841014.551647723,0.1731297982488149,,55274.70535724261,0.1508277760282777
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Lululemon,,,,6822775.45600071,0.1726682101428741,,55562.96554308644,0.1516143499677917
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Wilson Sporting Goods,,,,6813213.949802933,0.172426231175211,,60228.81248245563,0.1643460201341925
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,AND1,,,,5598949.538154859,0.1416960885885808,,82489.1351244716,0.2250876366849763
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,British Knights,,,,5518903.468824105,0.1396703130651964,,74357.95955863623,0.2029001438857998
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,K-Swiss,,,,5018422.145062179,0.1270043217921137,,51660.02604557852,0.1409644210251147
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Macbeth Footwear,,,,4272389.763343262,0.1081240175976182,,43200.64119501408,0.117881345406137
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Spira,,,,3930180.9793172455,0.0994635276527275,,37183.962348519126,0.1014636678513111
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Cariuma,,,,3383628.480040727,0.0856315845662538,,32920.396344597146,0.0898296993992828
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,KangaROOs,,,,3351547.3993634754,0.0848196887599631,,32977.88169549465,0.0899865593512995
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Heelys,,,,3199585.7895831494,0.0809739020503739,,53119.374046470686,0.1449465356651348
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Craft,,,,2707954.744781375,0.0685318902761285,,25340.29361471118,0.0691459159322259
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Kappa,,,,2662357.732017521,0.0673779383935597,,26300.346354666,0.0717656064163519
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Topo Athletic,,,,1795708.4102106546,0.0454451064862286,,15200.764220974062,0.0414782393965185
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Autry,,,,1617747.3957129775,0.040941336715893,,17346.292771123826,0.0473327310221688
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Altra Running,,,,1201088.2387493397,0.0303966850068477,,9185.389762403562,0.025064121117648
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Arc'teryx,,,,1004773.0853019124,0.0254284156583558,,7123.041277171171,0.0194366024649026
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Xero Shoes,,,,698597.1352598132,0.0176798309916765,,6073.485780647505,0.0165726863149059
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2022,Q4,,Lacoste,,,,338787.9733469688,0.0085739173673527,,3170.2844127250137,0.0086507371546897
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Nike,,,,3419715000.000001,25.35,,26456395.500689507,23.13720817881771
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Skechers,,,,1419148000.0000005,10.52,,14417483.980300166,12.608683910031528
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Jordan Brand,,,,1153395000.0000002,8.549999999999999,,7478132.029837538,6.539934646748323
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Under Armour,,,,1098086000.0000002,8.14,,8967419.031520544,7.84237750579346
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Adidas,,,,936206000.0000002,6.94,,6572646.99136878,5.748050664014908
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Asics,,,,836380000.0000002,6.2,,7231928.765096207,6.32461974527294
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Hoka One One,,,,752742000.0000002,5.58,,5268986.091555421,4.607945481025019
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,New Balance,,,,687990000.0000002,5.1000000000000005,,6211361.529466137,5.432091638387101
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Puma,,,,615144000.0000002,4.5600000000000005,,5378316.676111782,4.703559582920586
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Saucony,,,,594909000.0000001,4.409999999999999,,4742902.695650986,4.147863870506948
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Converse,,,,337250000.00000006,2.5,,5128320.462327161,4.484927591192905
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Brooks Sports,,,,290035000.0000001,2.1500000000000004,,2396266.395167955,2.0956337168251467
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,On,,,,269800000.00000006,2.0,,1946413.0379392172,1.7022184166996972
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Vans,,,,242820000.00000003,1.7999999999999998,,4064697.907675615,3.554745833439194
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Allbirds,,,,161880000.00000003,1.2,,1662568.380417033,1.4539845659710582
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Fila,,,,42394723.51895207,0.3142677799774059,,537523.1956793759,0.4700861868750398
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Reebok,,,,40922873.68312363,0.3033571066206347,,399362.26744718815,0.3492587612870185
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Mizuno,,,,40647970.20791289,0.3013192750771896,,310388.7247904306,0.2714477314812891
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Timberland,,,,34654810.9741913,0.2568925943231378,,261235.0722409748,0.2284608366204077
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Salomon,,,,34378243.05578432,0.2548424244313144,,297258.4290018837,0.2599647466921803
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Merrell,,,,33870278.62440276,0.2510769356886786,,312389.3574541196,0.2731973671951908
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Champion,,,,31422500.399235263,0.2329318042938121,,380936.95105444174,0.3331450627626505
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Keds,,,,30938976.486917663,0.2293474906368988,,539007.8139006334,0.4713845466931943
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Anta Sports,,,,28725274.236733243,0.2129375406725962,,241712.06374529927,0.2113871611142528
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,The North Face,,,,27684321.11127363,0.2052210608693374,,210375.80745200452,0.1839823135648634
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Li-Ning,,,,27554565.668652862,0.2042591969507254,,243017.8674950048,0.2125291403077839
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,La Sportiva,,,,26371599.007908396,0.1954899852328271,,169928.23842773918,0.1486092475394052
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Diadora,,,,23545139.21007795,0.1745377257974643,,209756.44524162097,0.1834406557869033
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Athletic Propulsion Labs,,,,23410043.482957706,0.1735362748921993,,160052.043343084,0.1399721079229246
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,VEJA,,,,23355209.783765133,0.1731297982488148,,172461.73030989149,0.1508248905998959
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Lululemon,,,,23292941.54827373,0.1726682101428741,,173364.4840361971,0.1516143859375806
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Wilson Sporting Goods,,,,23260298.58553598,0.172426231175211,,187922.8237900432,0.1643462540264863
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,AND1,,,,19114802.35059956,0.1416960885885808,,257375.94555513895,0.2250858712924103
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,British Knights,,,,18841525.23249501,0.1396703130651964,,232009.7827810058,0.2029021165633279
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,K-Swiss,,,,17132883.009756148,0.1270043217921137,,161180.38684022485,0.1409588908121463
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Macbeth Footwear,,,,14585929.973918704,0.1081240175976182,,134790.55323148714,0.1178798937509703
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Spira,,,,13417629.880352944,0.0994635276527275,,116018.24946930676,0.1014627404720873
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Cariuma,,,,11551700.75798765,0.0856315845662538,,102717.0236767363,0.0898302703501411
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,KangaROOs,,,,11442176.013719032,0.0848196887599631,,102895.90790621511,0.0899867119809464
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Heelys,,,,10923379.386595452,0.0809739020503739,,165745.18846290425,0.1449509979544888
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Craft,,,,9244951.998249743,0.0685318902761285,,79064.64510490325,0.0691452905339584
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Kappa,,,,9089283.889291208,0.0673779383935597,,82060.53617107769,0.0717653207371405
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Topo Athletic,,,,6130544.864992253,0.0454451064862286,,47428.54874834778,0.0414782204923239
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Autry,,,,5522986.322973974,0.040941336715893,,54122.88327517948,0.0473326919210533
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Altra Running,,,,4100512.807423763,0.0303966850068477,,28659.81421998458,0.0250641886555083
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Arc'teryx,,,,3430293.272312209,0.0254284156583558,,22225.00300546461,0.0194366810587966
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Xero Shoes,,,,2385009.200777164,0.0176798309916765,,18950.176660633224,0.0165727104590274
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2022,,,Lacoste,,,,1156621.452855892,0.0085739173673527,,9891.653813679251,0.0086506589120928
2025-01-15,product_type.country.year,athletic_footwear,USA,2023,,,,,,,13869999999.999996,100.0,,116553340.4462295,100.0
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2023,Q1,,,,,,3340975918.829732,24.08778600454025,,27225675.209125448,23.35898319592624
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2023,Q2,,,,,,3290857942.244438,23.72644514956337,,26269732.133403435,22.53880672388164
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2023,Q3,,,,,,3205959210.6751165,23.11434182173841,,25356407.347953897,21.75519573345199
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2023,Q4,,,,,,4032206928.2507095,29.07142702415797,,37701525.75574672,32.347014346740124
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q1,January,,,,,1239202446.710783,8.93440841175763,,9970514.098366603,8.554464471111732
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q1,February,,,,,1087361010.304658,7.839661213443823,,8850354.869583488,7.593394437001566
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q1,March,,,,,1014412461.8142912,7.3137163793388,,8404806.241175357,7.21112428781294
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q2,April,,,,,963624005.3676991,6.947541495080746,,7528673.489468824,6.459423179674621
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q2,May,,,,,1367139956.751641,9.85681295422957,,11056313.583970947,9.486054661017327
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q2,June,,,,,960093980.1250982,6.922090700253053,,7684745.059963668,6.593328883189696
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q3,July,,,,,1353732557.3656485,9.760148214604532,,10691850.448322766,9.173353940254785
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q3,August,,,,,927761096.5330528,6.688976903626916,,7079370.666059186,6.073932020271156
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q3,September,,,,,924465556.7764152,6.665216703506961,,7585186.233571946,6.507909772926054
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q4,October,,,,,1333866552.026188,9.61691818331787,,10588096.308480691,9.08433535061604
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q4,November,,,,,1343487521.8446248,9.686283502845171,,14715271.044839736,12.625353326212432
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2023,Q4,December,,,,,1354852854.3798964,9.76822533799493,,12398158.402426291,10.637325669911652
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Nike,,,,302365396.997431,24.4,136.95,2207852.478988178,22.143817833323904
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Skechers,,,,114378385.83140524,9.23,104.29,1096733.970959874,10.99977353363899
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Jordan Brand,,,,99260115.9815337,8.01,163.41,607429.8756595907,6.092262341408268
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Under Armour,,,,91081379.83324257,7.350000000000001,129.74,702030.0588349202,7.041061793894145
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Hoka One One,,,,82406962.70626704,6.649999999999999,151.36,544443.4639684662,5.460535521008474
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Adidas,,,,76582711.20672637,6.18,150.91,507472.7400883068,5.089734943270803
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,Asics,,,,67164772.61172442,5.42,122.53,548149.6173322812,5.497706657092842
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q1,January,New Balance,,,,63447165.27159208,5.12,117.35,540666.0866773932,5.42265003933916
