recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Puma,63352289.26439742,4.8,95.72,661850.0758921586,5.013583667031166
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Saucony,59392771.185372576,4.499999999999999,104.97,565807.0990318431,4.286048054874814
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Converse,26396787.193498924,2.0,55.04,479592.7905795589,3.6329656356606046
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Brooks Sports,24417028.153986502,1.85,101.29,241060.59980241387,1.826059299464436
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Vans,18873702.84335173,1.43,49.99,377549.5667803906,2.8599775242955223
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,On,13198393.596749464,1.0,116.0,113779.25514439194,0.8618897783912057
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Allbirds,6599196.798374731,0.4999999999999999,81.49,80981.67625935368,0.6134446821289721
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Salomon,3930806.3932516486,0.2978246075507051,96.79,40611.69948601765,0.307637878501433
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Reebok,3530586.901804568,0.2675012588406282,85.76,41168.22413484804,0.3118536110235079
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,The North Face,3394917.9892411563,0.2572220599692728,110.13,30826.4595409167,0.2335136607159949
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Fila,3028092.641272566,0.2294288785279394,66.01,45873.24104336563,0.347494607050972
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,La Sportiva,2868594.6952262227,0.2173442301290899,129.88,22086.5005791979,0.1673075558939479
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Timberland,2837256.9690452493,0.2149698710109703,111.02,25556.26886187398,0.1935914141634483
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Merrell,2828490.278127373,0.2143056469253941,90.74,31171.37181096951,0.2361264072981638
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Champion,2776753.440945924,0.210385712518059,69.03,40225.3142249156,0.3047109696669337
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Mizuno,2776752.747761962,0.2103856599977309,109.6,25335.335289798924,0.1919178192077308
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Keds,2755728.9671316934,0.2087927554918791,48.04,57363.21746735415,0.4345323822695222
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Lululemon,2298760.480750896,0.1741697172386979,112.44,20444.33013830395,0.1548679427536923
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Diadora,2181905.9517549137,0.1653160239358432,93.94,23226.59092777213,0.1759438597318626
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,VEJA,2129504.0172685776,0.1613456972364453,113.33,18790.29398454582,0.1423384455953177
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Anta Sports,2048118.7645116963,0.1551793973636392,99.46,20592.386532391884,0.1559894854508026
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,K-Swiss,1954789.029364764,0.1481081023258917,88.96,21973.79754231974,0.166453818581679
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Wilson Sporting Goods,1954597.6963743283,0.1480936056381673,103.59,18868.5944239244,0.1429315796271611
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Li-Ning,1862762.0838906688,0.1411355154879935,94.89,19630.752280437016,0.1487050052416559
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,AND1,1771862.7974142411,0.1342483677597416,62.15,28509.45772187033,0.2159621291840334
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Athletic Propulsion Labs,1560211.8486307664,0.1182122534226452,122.41,12745.787506174058,0.0965506757376519
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Spira,1407122.861876221,0.1066131913373738,96.79,14537.895049862804,0.1101260781405146
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,British Knights,1363720.8976444777,0.1033247635515536,67.96,20066.5229200188,0.152006013492254
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,KangaROOs,1266376.2560371037,0.0959492719135903,93.06,13608.169525436317,0.1030833098854783
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Macbeth Footwear,1258243.5941479732,0.095333086176325,90.56,13894.03262089193,0.1052487527834811
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Craft,1107369.352943824,0.0839018282661725,97.85,11317.009227836732,0.0857275305858969
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Cariuma,987687.0001898116,0.0748338798164847,94.12,10493.912029216017,0.0794924830703077
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Heelys,949399.406560759,0.0719329515066575,55.15,17214.857779886835,0.1304043512862995
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Topo Athletic,715847.5992808631,0.0542374792836276,108.17,6617.801601930878,0.0501305404828562
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Kappa,701461.3270560316,0.0531474775255065,92.69,7567.820984529416,0.0573270368397368
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Autry,565726.5585431521,0.0428632889598383,85.4,6624.432769826136,0.0501807722744114
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Altra Running,499517.53236953577,0.037846843156167,119.74,4171.684753378451,0.0316009490749821
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Arc'teryx,392480.4202021461,0.0297369840750019,129.17,3038.4796795087573,0.0230168019143256
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Xero Shoes,235625.2247545563,0.0178525684226136,105.33,2237.0191280219906,0.0169456542676513
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,November,Lacoste,111619.13983450856,0.0084570246383619,97.85,1140.7168097548142,0.0086410493469921
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Nike,381254799.50999695,26.73,120.62,3160792.567650447,24.70509222782289
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Skechers,145627067.07807967,10.21,91.85,1585487.9377036437,12.392343024327502
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Jordan Brand,128368619.36363536,9.0,143.93,891882.2994763798,6.971047290618493
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Under Armour,122235451.99403945,8.57,114.27,1069707.289700179,8.360946402902316
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Adidas,104263845.28313048,7.31,132.92,784410.5122113338,6.13103632518979
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Asics,91712246.9453528,6.429999999999998,107.92,849816.9657649443,6.64226015046533
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Hoka One One,83724866.18494883,5.869999999999999,133.32,627999.2963167479,4.908509559691207
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,New Balance,74881694.62878728,5.249999999999999,103.36,724474.599736719,5.662570833148734
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Puma,68463263.66060552,4.8,106.73,641462.2286199336,5.013737276185863
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Saucony,64184309.68181767,4.499999999999999,117.05,548349.506038596,4.285958293629729
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Converse,28526359.85858564,2.0,61.37,464825.8083523812,3.633128153599188
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Brooks Sports,26386882.86919171,1.85,112.95,233615.6075182976,1.825964534549832
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Vans,20396347.298888728,1.43,55.75,365853.7632087664,2.8595520802199683
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,On,14263179.929292817,1.0,129.35,110268.10923303298,0.861867316530275
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Allbirds,7131589.964646408,0.5,90.86,78489.8741431478,0.6134852376909041
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Salomon,4247925.964866728,0.2978246075507051,107.92,39361.80471522172,0.3076560688276867
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Reebok,3815418.586156211,0.2675012588406282,95.62,39901.88858142869,0.3118774219977622
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,The North Face,3668804.5231250846,0.2572220599692727,122.8,29876.2583316375,0.23351602539803
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Fila,3272385.3754198644,0.2294288785279393,73.6,44461.757818204685,0.3475178468691426
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,La Sportiva,3100019.860924836,0.2173442301290899,144.82,21406.020307449493,0.1673117405231363
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Timberland,3066153.9496063385,0.2149698710109704,123.79,24768.99547302964,0.1935971135260519
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Merrell,3056680.001960395,0.2143056469253941,101.18,30210.31826408772,0.236127073501999
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Champion,3000769.2721975483,0.210385712518059,76.97,38986.21894501167,0.3047204503415313
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Mizuno,3000768.523090659,0.2103856599977309,122.21,24554.19788143899,0.1919182326134377
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Keds,2978048.6395135126,0.2087927554918791,53.56,55602.10305290352,0.4345919748235776
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Lululemon,2484214.015209602,0.1741697172386979,125.38,19813.479145075788,0.1548642687416228
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Diadora,2357932.194592209,0.1653160239358431,104.75,22510.092549806293,0.1759412870655972
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,VEJA,2301302.710500622,0.1613456972364453,126.37,18210.830976502508,0.1423377995203964
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Anta Sports,2213351.665916814,0.1551793973636392,110.9,19958.08535542664,0.155994526323217
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,K-Swiss,2112492.512460306,0.1481081023258917,99.19,21297.43434277957,0.1664630210281358
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Wilson Sporting Goods,2112285.743594914,0.1480936056381673,115.51,18286.60500038884,0.1429300573824732
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Li-Ning,2013041.251818745,0.1411355154879935,105.81,19025.05672260415,0.1487018748974344
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,AND1,1914808.624571068,0.1342483677597416,69.3,27630.71608327659,0.2159646273989937
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Athletic Propulsion Labs,1686082.640414351,0.1182122534226453,136.49,12353.158769245736,0.0965536080483803
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Spira,1520643.130881086,0.1066131913373738,107.92,14090.466372137564,0.1101325897875854
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,British Knights,1473739.6936874455,0.1033247635515536,75.78,19447.607464864683,0.1520045766201993
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,KangaROOs,1368541.7293881802,0.0959492719135903,103.77,13188.221349023612,0.1030805463424524
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Macbeth Footwear,1359752.961347702,0.095333086176325,100.98,13465.567056325031,0.1052483100065405
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Craft,1196706.8729570445,0.0839018282661725,109.11,10967.893620722612,0.0857262277246876
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Cariuma,1067369.0926295966,0.0748338798164847,104.95,10170.2629121448,0.0794918609330046
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Heelys,1025992.6301845518,0.0719329515066575,61.5,16682.80699487076,0.1303946009129033
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Topo Athletic,773598.925933673,0.0542374792836276,120.62,6413.521189965785,0.0501287664761187
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Kappa,758052.0347343461,0.0531474775255065,103.36,7334.094763296692,0.0573240678269259
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Autry,611366.8027954443,0.0428632889598383,95.23,6419.897120607417,0.050178601430855
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Altra Running,539816.3336921344,0.037846843156167,133.51,4043.265176332368,0.0316025923703964
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q4,December,Arc'teryx,424143.9544162675,0.0297369840750019,144.03,2944.830621511265,0.023017110595724
